"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"21/01/2025 21:45:00 - 21/01/2025 22:00:00","BZN|FI","Without Sequence","14.89","",""
"21/01/2025 22:00:00 - 21/01/2025 22:15:00","BZN|FI","Without Sequence","17.95","",""
"21/01/2025 22:15:00 - 21/01/2025 22:30:00","BZN|FI","Without Sequence","17.95","",""
"21/01/2025 22:30:00 - 21/01/2025 22:45:00","BZN|FI","Without Sequence","17.95","",""
"21/01/2025 22:45:00 - 21/01/2025 23:00:00","BZN|FI","Without Sequence","17.95","",""
"21/01/2025 23:00:00 - 21/01/2025 23:15:00","BZN|FI","Without Sequence","12.48","",""
"21/01/2025 23:15:00 - 21/01/2025 23:30:00","BZN|FI","Without Sequence","12.48","",""
"21/01/2025 23:30:00 - 21/01/2025 23:45:00","BZN|FI","Without Sequence","12.48","",""
"21/01/2025 23:45:00 - 22/01/2025 00:00:00","BZN|FI","Without Sequence","12.48","",""
"22/01/2025 00:00:00 - 22/01/2025 00:15:00","BZN|FI","Without Sequence","29.94","",""
"22/01/2025 00:15:00 - 22/01/2025 00:30:00","BZN|FI","Without Sequence","29.94","",""
"22/01/2025 00:30:00 - 22/01/2025 00:45:00","BZN|FI","Without Sequence","29.94","",""
"22/01/2025 00:45:00 - 22/01/2025 01:00:00","BZN|FI","Without Sequence","29.94","",""
"22/01/2025 01:00:00 - 22/01/2025 01:15:00","BZN|FI","Without Sequence","27.85","",""
"22/01/2025 01:15:00 - 22/01/2025 01:30:00","BZN|FI","Without Sequence","27.85","",""
"22/01/2025 01:30:00 - 22/01/2025 01:45:00","BZN|FI","Without Sequence","27.85","",""
"22/01/2025 01:45:00 - 22/01/2025 02:00:00","BZN|FI","Without Sequence","27.85","",""
"22/01/2025 02:00:00 - 22/01/2025 02:15:00","BZN|FI","Without Sequence","28.20","",""
"22/01/2025 02:15:00 - 22/01/2025 02:30:00","BZN|FI","Without Sequence","28.20","",""
"22/01/2025 02:30:00 - 22/01/2025 02:45:00","BZN|FI","Without Sequence","28.20","",""
"22/01/2025 02:45:00 - 22/01/2025 03:00:00","BZN|FI","Without Sequence","28.20","",""
"22/01/2025 03:00:00 - 22/01/2025 03:15:00","BZN|FI","Without Sequence","29.01","",""
"22/01/2025 03:15:00 - 22/01/2025 03:30:00","BZN|FI","Without Sequence","29.01","",""
"22/01/2025 03:30:00 - 22/01/2025 03:45:00","BZN|FI","Without Sequence","29.01","",""
"22/01/2025 03:45:00 - 22/01/2025 04:00:00","BZN|FI","Without Sequence","29.01","",""
"22/01/2025 04:00:00 - 22/01/2025 04:15:00","BZN|FI","Without Sequence","29.97","",""
"22/01/2025 04:15:00 - 22/01/2025 04:30:00","BZN|FI","Without Sequence","29.97","",""
"22/01/2025 04:30:00 - 22/01/2025 04:45:00","BZN|FI","Without Sequence","29.97","",""
"22/01/2025 04:45:00 - 22/01/2025 05:00:00","BZN|FI","Without Sequence","29.97","",""
"22/01/2025 05:00:00 - 22/01/2025 05:15:00","BZN|FI","Without Sequence","35.75","",""
"22/01/2025 05:15:00 - 22/01/2025 05:30:00","BZN|FI","Without Sequence","35.75","",""
"22/01/2025 05:30:00 - 22/01/2025 05:45:00","BZN|FI","Without Sequence","35.75","",""
"22/01/2025 05:45:00 - 22/01/2025 06:00:00","BZN|FI","Without Sequence","35.75","",""
"22/01/2025 06:00:00 - 22/01/2025 06:15:00","BZN|FI","Without Sequence","64.13","",""
"22/01/2025 06:15:00 - 22/01/2025 06:30:00","BZN|FI","Without Sequence","64.13","",""
"22/01/2025 06:30:00 - 22/01/2025 06:45:00","BZN|FI","Without Sequence","64.13","",""
"22/01/2025 06:45:00 - 22/01/2025 07:00:00","BZN|FI","Without Sequence","64.13","",""
"22/01/2025 07:00:00 - 22/01/2025 07:15:00","BZN|FI","Without Sequence","139.53","",""
"22/01/2025 07:15:00 - 22/01/2025 07:30:00","BZN|FI","Without Sequence","139.53","",""
"22/01/2025 07:30:00 - 22/01/2025 07:45:00","BZN|FI","Without Sequence","139.53","",""
"22/01/2025 07:45:00 - 22/01/2025 08:00:00","BZN|FI","Without Sequence","139.53","",""
"22/01/2025 08:00:00 - 22/01/2025 08:15:00","BZN|FI","Without Sequence","144.46","",""
"22/01/2025 08:15:00 - 22/01/2025 08:30:00","BZN|FI","Without Sequence","144.46","",""
"22/01/2025 08:30:00 - 22/01/2025 08:45:00","BZN|FI","Without Sequence","144.46","",""
"22/01/2025 08:45:00 - 22/01/2025 09:00:00","BZN|FI","Without Sequence","144.46","",""
"22/01/2025 09:00:00 - 22/01/2025 09:15:00","BZN|FI","Without Sequence","178.02","",""
"22/01/2025 09:15:00 - 22/01/2025 09:30:00","BZN|FI","Without Sequence","178.02","",""
"22/01/2025 09:30:00 - 22/01/2025 09:45:00","BZN|FI","Without Sequence","178.02","",""
"22/01/2025 09:45:00 - 22/01/2025 10:00:00","BZN|FI","Without Sequence","178.02","",""
"22/01/2025 10:00:00 - 22/01/2025 10:15:00","BZN|FI","Without Sequence","173.51","",""
"22/01/2025 10:15:00 - 22/01/2025 10:30:00","BZN|FI","Without Sequence","173.51","",""
"22/01/2025 10:30:00 - 22/01/2025 10:45:00","BZN|FI","Without Sequence","173.51","",""
"22/01/2025 10:45:00 - 22/01/2025 11:00:00","BZN|FI","Without Sequence","173.51","",""
"22/01/2025 11:00:00 - 22/01/2025 11:15:00","BZN|FI","Without Sequence","167.58","",""
"22/01/2025 11:15:00 - 22/01/2025 11:30:00","BZN|FI","Without Sequence","167.58","",""
"22/01/2025 11:30:00 - 22/01/2025 11:45:00","BZN|FI","Without Sequence","167.58","",""
"22/01/2025 11:45:00 - 22/01/2025 12:00:00","BZN|FI","Without Sequence","167.58","",""
"22/01/2025 12:00:00 - 22/01/2025 12:15:00","BZN|FI","Without Sequence","160.22","",""
"22/01/2025 12:15:00 - 22/01/2025 12:30:00","BZN|FI","Without Sequence","160.22","",""
"22/01/2025 12:30:00 - 22/01/2025 12:45:00","BZN|FI","Without Sequence","160.22","",""
"22/01/2025 12:45:00 - 22/01/2025 13:00:00","BZN|FI","Without Sequence","160.22","",""
"22/01/2025 13:00:00 - 22/01/2025 13:15:00","BZN|FI","Without Sequence","165.07","",""
"22/01/2025 13:15:00 - 22/01/2025 13:30:00","BZN|FI","Without Sequence","165.07","",""
"22/01/2025 13:30:00 - 22/01/2025 13:45:00","BZN|FI","Without Sequence","165.07","",""
"22/01/2025 13:45:00 - 22/01/2025 14:00:00","BZN|FI","Without Sequence","165.07","",""
"22/01/2025 14:00:00 - 22/01/2025 14:15:00","BZN|FI","Without Sequence","174.70","",""
"22/01/2025 14:15:00 - 22/01/2025 14:30:00","BZN|FI","Without Sequence","174.70","",""
"22/01/2025 14:30:00 - 22/01/2025 14:45:00","BZN|FI","Without Sequence","174.70","",""
"22/01/2025 14:45:00 - 22/01/2025 15:00:00","BZN|FI","Without Sequence","174.70","",""
"22/01/2025 15:00:00 - 22/01/2025 15:15:00","BZN|FI","Without Sequence","189.99","",""
"22/01/2025 15:15:00 - 22/01/2025 15:30:00","BZN|FI","Without Sequence","189.99","",""
"22/01/2025 15:30:00 - 22/01/2025 15:45:00","BZN|FI","Without Sequence","189.99","",""
"22/01/2025 15:45:00 - 22/01/2025 16:00:00","BZN|FI","Without Sequence","189.99","",""
"22/01/2025 16:00:00 - 22/01/2025 16:15:00","BZN|FI","Without Sequence","193.27","",""
"22/01/2025 16:15:00 - 22/01/2025 16:30:00","BZN|FI","Without Sequence","193.27","",""
"22/01/2025 16:30:00 - 22/01/2025 16:45:00","BZN|FI","Without Sequence","193.27","",""
"22/01/2025 16:45:00 - 22/01/2025 17:00:00","BZN|FI","Without Sequence","193.27","",""
"22/01/2025 17:00:00 - 22/01/2025 17:15:00","BZN|FI","Without Sequence","202.93","",""
"22/01/2025 17:15:00 - 22/01/2025 17:30:00","BZN|FI","Without Sequence","202.93","",""
"22/01/2025 17:30:00 - 22/01/2025 17:45:00","BZN|FI","Without Sequence","202.93","",""
"22/01/2025 17:45:00 - 22/01/2025 18:00:00","BZN|FI","Without Sequence","202.93","",""
"22/01/2025 18:00:00 - 22/01/2025 18:15:00","BZN|FI","Without Sequence","175.19","",""
"22/01/2025 18:15:00 - 22/01/2025 18:30:00","BZN|FI","Without Sequence","175.19","",""
"22/01/2025 18:30:00 - 22/01/2025 18:45:00","BZN|FI","Without Sequence","175.19","",""
"22/01/2025 18:45:00 - 22/01/2025 19:00:00","BZN|FI","Without Sequence","175.19","",""
"22/01/2025 19:00:00 - 22/01/2025 19:15:00","BZN|FI","Without Sequence","162.23","",""
"22/01/2025 19:15:00 - 22/01/2025 19:30:00","BZN|FI","Without Sequence","162.23","",""
"22/01/2025 19:30:00 - 22/01/2025 19:45:00","BZN|FI","Without Sequence","162.23","",""
"22/01/2025 19:45:00 - 22/01/2025 20:00:00","BZN|FI","Without Sequence","162.23","",""
"22/01/2025 20:00:00 - 22/01/2025 20:15:00","BZN|FI","Without Sequence","129.99","",""
"22/01/2025 20:15:00 - 22/01/2025 20:30:00","BZN|FI","Without Sequence","129.99","",""
"22/01/2025 20:30:00 - 22/01/2025 20:45:00","BZN|FI","Without Sequence","129.99","",""
"22/01/2025 20:45:00 - 22/01/2025 21:00:00","BZN|FI","Without Sequence","129.99","",""
"22/01/2025 21:00:00 - 22/01/2025 21:15:00","BZN|FI","Without Sequence","123.82","",""
"22/01/2025 21:15:00 - 22/01/2025 21:30:00","BZN|FI","Without Sequence","123.82","",""
"22/01/2025 21:30:00 - 22/01/2025 21:45:00","BZN|FI","Without Sequence","123.82","",""
"22/01/2025 21:45:00 - 22/01/2025 22:00:00","BZN|FI","Without Sequence","123.82","",""
"22/01/2025 22:00:00 - 22/01/2025 22:15:00","BZN|FI","Without Sequence","103.58","",""
"22/01/2025 22:15:00 - 22/01/2025 22:30:00","BZN|FI","Without Sequence","103.58","",""
"22/01/2025 22:30:00 - 22/01/2025 22:45:00","BZN|FI","Without Sequence","103.58","",""
"22/01/2025 22:45:00 - 22/01/2025 23:00:00","BZN|FI","Without Sequence","103.58","",""
"22/01/2025 23:00:00 - 22/01/2025 23:15:00","BZN|FI","Without Sequence","58.51","",""
"22/01/2025 23:15:00 - 22/01/2025 23:30:00","BZN|FI","Without Sequence","58.51","",""
"22/01/2025 23:30:00 - 22/01/2025 23:45:00","BZN|FI","Without Sequence","58.51","",""
"22/01/2025 23:45:00 - 23/01/2025 00:00:00","BZN|FI","Without Sequence","58.51","",""
"23/01/2025 00:00:00 - 23/01/2025 00:15:00","BZN|FI","Without Sequence","63.20","",""
"23/01/2025 00:15:00 - 23/01/2025 00:30:00","BZN|FI","Without Sequence","63.20","",""
"23/01/2025 00:30:00 - 23/01/2025 00:45:00","BZN|FI","Without Sequence","63.20","",""
"23/01/2025 00:45:00 - 23/01/2025 01:00:00","BZN|FI","Without Sequence","63.20","",""
"23/01/2025 01:00:00 - 23/01/2025 01:15:00","BZN|FI","Without Sequence","64.63","",""
"23/01/2025 01:15:00 - 23/01/2025 01:30:00","BZN|FI","Without Sequence","64.63","",""
"23/01/2025 01:30:00 - 23/01/2025 01:45:00","BZN|FI","Without Sequence","64.63","",""
"23/01/2025 01:45:00 - 23/01/2025 02:00:00","BZN|FI","Without Sequence","64.63","",""
"23/01/2025 02:00:00 - 23/01/2025 02:15:00","BZN|FI","Without Sequence","55.01","",""
"23/01/2025 02:15:00 - 23/01/2025 02:30:00","BZN|FI","Without Sequence","55.01","",""
"23/01/2025 02:30:00 - 23/01/2025 02:45:00","BZN|FI","Without Sequence","55.01","",""
"23/01/2025 02:45:00 - 23/01/2025 03:00:00","BZN|FI","Without Sequence","55.01","",""
"23/01/2025 03:00:00 - 23/01/2025 03:15:00","BZN|FI","Without Sequence","57.14","",""
"23/01/2025 03:15:00 - 23/01/2025 03:30:00","BZN|FI","Without Sequence","57.14","",""
"23/01/2025 03:30:00 - 23/01/2025 03:45:00","BZN|FI","Without Sequence","57.14","",""
"23/01/2025 03:45:00 - 23/01/2025 04:00:00","BZN|FI","Without Sequence","57.14","",""
"23/01/2025 04:00:00 - 23/01/2025 04:15:00","BZN|FI","Without Sequence","70.62","",""
"23/01/2025 04:15:00 - 23/01/2025 04:30:00","BZN|FI","Without Sequence","70.62","",""
"23/01/2025 04:30:00 - 23/01/2025 04:45:00","BZN|FI","Without Sequence","70.62","",""
"23/01/2025 04:45:00 - 23/01/2025 05:00:00","BZN|FI","Without Sequence","70.62","",""
"23/01/2025 05:00:00 - 23/01/2025 05:15:00","BZN|FI","Without Sequence","106.25","",""
"23/01/2025 05:15:00 - 23/01/2025 05:30:00","BZN|FI","Without Sequence","106.25","",""
"23/01/2025 05:30:00 - 23/01/2025 05:45:00","BZN|FI","Without Sequence","106.25","",""
"23/01/2025 05:45:00 - 23/01/2025 06:00:00","BZN|FI","Without Sequence","106.25","",""
"23/01/2025 06:00:00 - 23/01/2025 06:15:00","BZN|FI","Without Sequence","130.00","",""
"23/01/2025 06:15:00 - 23/01/2025 06:30:00","BZN|FI","Without Sequence","130.00","",""
"23/01/2025 06:30:00 - 23/01/2025 06:45:00","BZN|FI","Without Sequence","130.00","",""
"23/01/2025 06:45:00 - 23/01/2025 07:00:00","BZN|FI","Without Sequence","130.00","",""
"23/01/2025 07:00:00 - 23/01/2025 07:15:00","BZN|FI","Without Sequence","152.49","",""
"23/01/2025 07:15:00 - 23/01/2025 07:30:00","BZN|FI","Without Sequence","152.49","",""
"23/01/2025 07:30:00 - 23/01/2025 07:45:00","BZN|FI","Without Sequence","152.49","",""
"23/01/2025 07:45:00 - 23/01/2025 08:00:00","BZN|FI","Without Sequence","152.49","",""
"23/01/2025 08:00:00 - 23/01/2025 08:15:00","BZN|FI","Without Sequence","155.12","",""
"23/01/2025 08:15:00 - 23/01/2025 08:30:00","BZN|FI","Without Sequence","155.12","",""
"23/01/2025 08:30:00 - 23/01/2025 08:45:00","BZN|FI","Without Sequence","155.12","",""
"23/01/2025 08:45:00 - 23/01/2025 09:00:00","BZN|FI","Without Sequence","155.12","",""
"23/01/2025 09:00:00 - 23/01/2025 09:15:00","BZN|FI","Without Sequence","138.01","",""
"23/01/2025 09:15:00 - 23/01/2025 09:30:00","BZN|FI","Without Sequence","138.01","",""
"23/01/2025 09:30:00 - 23/01/2025 09:45:00","BZN|FI","Without Sequence","138.01","",""
"23/01/2025 09:45:00 - 23/01/2025 10:00:00","BZN|FI","Without Sequence","138.01","",""
"23/01/2025 10:00:00 - 23/01/2025 10:15:00","BZN|FI","Without Sequence","129.99","",""
"23/01/2025 10:15:00 - 23/01/2025 10:30:00","BZN|FI","Without Sequence","129.99","",""
"23/01/2025 10:30:00 - 23/01/2025 10:45:00","BZN|FI","Without Sequence","129.99","",""
"23/01/2025 10:45:00 - 23/01/2025 11:00:00","BZN|FI","Without Sequence","129.99","",""
"23/01/2025 11:00:00 - 23/01/2025 11:15:00","BZN|FI","Without Sequence","109.52","",""
"23/01/2025 11:15:00 - 23/01/2025 11:30:00","BZN|FI","Without Sequence","109.52","",""
"23/01/2025 11:30:00 - 23/01/2025 11:45:00","BZN|FI","Without Sequence","109.52","",""
"23/01/2025 11:45:00 - 23/01/2025 12:00:00","BZN|FI","Without Sequence","109.52","",""
"23/01/2025 12:00:00 - 23/01/2025 12:15:00","BZN|FI","Without Sequence","92.63","",""
"23/01/2025 12:15:00 - 23/01/2025 12:30:00","BZN|FI","Without Sequence","92.63","",""
"23/01/2025 12:30:00 - 23/01/2025 12:45:00","BZN|FI","Without Sequence","92.63","",""
"23/01/2025 12:45:00 - 23/01/2025 13:00:00","BZN|FI","Without Sequence","92.63","",""
"23/01/2025 13:00:00 - 23/01/2025 13:15:00","BZN|FI","Without Sequence","122.60","",""
"23/01/2025 13:15:00 - 23/01/2025 13:30:00","BZN|FI","Without Sequence","122.60","",""
"23/01/2025 13:30:00 - 23/01/2025 13:45:00","BZN|FI","Without Sequence","122.60","",""
"23/01/2025 13:45:00 - 23/01/2025 14:00:00","BZN|FI","Without Sequence","122.60","",""
"23/01/2025 14:00:00 - 23/01/2025 14:15:00","BZN|FI","Without Sequence","111.77","",""
"23/01/2025 14:15:00 - 23/01/2025 14:30:00","BZN|FI","Without Sequence","111.77","",""
"23/01/2025 14:30:00 - 23/01/2025 14:45:00","BZN|FI","Without Sequence","111.77","",""
"23/01/2025 14:45:00 - 23/01/2025 15:00:00","BZN|FI","Without Sequence","111.77","",""
"23/01/2025 15:00:00 - 23/01/2025 15:15:00","BZN|FI","Without Sequence","72.12","",""
"23/01/2025 15:15:00 - 23/01/2025 15:30:00","BZN|FI","Without Sequence","72.12","",""
"23/01/2025 15:30:00 - 23/01/2025 15:45:00","BZN|FI","Without Sequence","72.12","",""
"23/01/2025 15:45:00 - 23/01/2025 16:00:00","BZN|FI","Without Sequence","72.12","",""
"23/01/2025 16:00:00 - 23/01/2025 16:15:00","BZN|FI","Without Sequence","83.44","",""
"23/01/2025 16:15:00 - 23/01/2025 16:30:00","BZN|FI","Without Sequence","83.44","",""
"23/01/2025 16:30:00 - 23/01/2025 16:45:00","BZN|FI","Without Sequence","83.44","",""
"23/01/2025 16:45:00 - 23/01/2025 17:00:00","BZN|FI","Without Sequence","83.44","",""
"23/01/2025 17:00:00 - 23/01/2025 17:15:00","BZN|FI","Without Sequence","89.94","",""
"23/01/2025 17:15:00 - 23/01/2025 17:30:00","BZN|FI","Without Sequence","89.94","",""
"23/01/2025 17:30:00 - 23/01/2025 17:45:00","BZN|FI","Without Sequence","89.94","",""
"23/01/2025 17:45:00 - 23/01/2025 18:00:00","BZN|FI","Without Sequence","89.94","",""
"23/01/2025 18:00:00 - 23/01/2025 18:15:00","BZN|FI","Without Sequence","82.98","",""
"23/01/2025 18:15:00 - 23/01/2025 18:30:00","BZN|FI","Without Sequence","82.98","",""
"23/01/2025 18:30:00 - 23/01/2025 18:45:00","BZN|FI","Without Sequence","82.98","",""
"23/01/2025 18:45:00 - 23/01/2025 19:00:00","BZN|FI","Without Sequence","82.98","",""
"23/01/2025 19:00:00 - 23/01/2025 19:15:00","BZN|FI","Without Sequence","70.24","",""
"23/01/2025 19:15:00 - 23/01/2025 19:30:00","BZN|FI","Without Sequence","70.24","",""
"23/01/2025 19:30:00 - 23/01/2025 19:45:00","BZN|FI","Without Sequence","70.24","",""
"23/01/2025 19:45:00 - 23/01/2025 20:00:00","BZN|FI","Without Sequence","70.24","",""
"23/01/2025 20:00:00 - 23/01/2025 20:15:00","BZN|FI","Without Sequence","55.59","",""
"23/01/2025 20:15:00 - 23/01/2025 20:30:00","BZN|FI","Without Sequence","55.59","",""
"23/01/2025 20:30:00 - 23/01/2025 20:45:00","BZN|FI","Without Sequence","55.59","",""
"23/01/2025 20:45:00 - 23/01/2025 21:00:00","BZN|FI","Without Sequence","55.59","",""
"23/01/2025 21:00:00 - 23/01/2025 21:15:00","BZN|FI","Without Sequence","39.84","",""
"23/01/2025 21:15:00 - 23/01/2025 21:30:00","BZN|FI","Without Sequence","39.84","",""
"23/01/2025 21:30:00 - 23/01/2025 21:45:00","BZN|FI","Without Sequence","39.84","",""
"23/01/2025 21:45:00 - 23/01/2025 22:00:00","BZN|FI","Without Sequence","39.84","",""
"23/01/2025 22:00:00 - 23/01/2025 22:15:00","BZN|FI","Without Sequence","23.76","",""
"23/01/2025 22:15:00 - 23/01/2025 22:30:00","BZN|FI","Without Sequence","23.76","",""
"23/01/2025 22:30:00 - 23/01/2025 22:45:00","BZN|FI","Without Sequence","23.76","",""
"23/01/2025 22:45:00 - 23/01/2025 23:00:00","BZN|FI","Without Sequence","23.76","",""
"23/01/2025 23:00:00 - 23/01/2025 23:15:00","BZN|FI","Without Sequence","22.71","",""
"23/01/2025 23:15:00 - 23/01/2025 23:30:00","BZN|FI","Without Sequence","22.71","",""
"23/01/2025 23:30:00 - 23/01/2025 23:45:00","BZN|FI","Without Sequence","22.71","",""
"23/01/2025 23:45:00 - 24/01/2025 00:00:00","BZN|FI","Without Sequence","22.71","",""
"24/01/2025 00:00:00 - 24/01/2025 00:15:00","BZN|FI","Without Sequence","21.88","",""
"24/01/2025 00:15:00 - 24/01/2025 00:30:00","BZN|FI","Without Sequence","21.88","",""
"24/01/2025 00:30:00 - 24/01/2025 00:45:00","BZN|FI","Without Sequence","21.88","",""
"24/01/2025 00:45:00 - 24/01/2025 01:00:00","BZN|FI","Without Sequence","21.88","",""
"24/01/2025 01:00:00 - 24/01/2025 01:15:00","BZN|FI","Without Sequence","21.45","",""
"24/01/2025 01:15:00 - 24/01/2025 01:30:00","BZN|FI","Without Sequence","21.45","",""
"24/01/2025 01:30:00 - 24/01/2025 01:45:00","BZN|FI","Without Sequence","21.45","",""
"24/01/2025 01:45:00 - 24/01/2025 02:00:00","BZN|FI","Without Sequence","21.45","",""
"24/01/2025 02:00:00 - 24/01/2025 02:15:00","BZN|FI","Without Sequence","21.33","",""
"24/01/2025 02:15:00 - 24/01/2025 02:30:00","BZN|FI","Without Sequence","21.33","",""
"24/01/2025 02:30:00 - 24/01/2025 02:45:00","BZN|FI","Without Sequence","21.33","",""
"24/01/2025 02:45:00 - 24/01/2025 03:00:00","BZN|FI","Without Sequence","21.33","",""
"24/01/2025 03:00:00 - 24/01/2025 03:15:00","BZN|FI","Without Sequence","21.28","",""
"24/01/2025 03:15:00 - 24/01/2025 03:30:00","BZN|FI","Without Sequence","21.28","",""
"24/01/2025 03:30:00 - 24/01/2025 03:45:00","BZN|FI","Without Sequence","21.28","",""
"24/01/2025 03:45:00 - 24/01/2025 04:00:00","BZN|FI","Without Sequence","21.28","",""
"24/01/2025 04:00:00 - 24/01/2025 04:15:00","BZN|FI","Without Sequence","21.16","",""
"24/01/2025 04:15:00 - 24/01/2025 04:30:00","BZN|FI","Without Sequence","21.16","",""
"24/01/2025 04:30:00 - 24/01/2025 04:45:00","BZN|FI","Without Sequence","21.16","",""
"24/01/2025 04:45:00 - 24/01/2025 05:00:00","BZN|FI","Without Sequence","21.16","",""
"24/01/2025 05:00:00 - 24/01/2025 05:15:00","BZN|FI","Without Sequence","22.45","",""
"24/01/2025 05:15:00 - 24/01/2025 05:30:00","BZN|FI","Without Sequence","22.45","",""
"24/01/2025 05:30:00 - 24/01/2025 05:45:00","BZN|FI","Without Sequence","22.45","",""
"24/01/2025 05:45:00 - 24/01/2025 06:00:00","BZN|FI","Without Sequence","22.45","",""
"24/01/2025 06:00:00 - 24/01/2025 06:15:00","BZN|FI","Without Sequence","25.91","",""
"24/01/2025 06:15:00 - 24/01/2025 06:30:00","BZN|FI","Without Sequence","25.91","",""
"24/01/2025 06:30:00 - 24/01/2025 06:45:00","BZN|FI","Without Sequence","25.91","",""
"24/01/2025 06:45:00 - 24/01/2025 07:00:00","BZN|FI","Without Sequence","25.91","",""
"24/01/2025 07:00:00 - 24/01/2025 07:15:00","BZN|FI","Without Sequence","54.39","",""
"24/01/2025 07:15:00 - 24/01/2025 07:30:00","BZN|FI","Without Sequence","54.39","",""
"24/01/2025 07:30:00 - 24/01/2025 07:45:00","BZN|FI","Without Sequence","54.39","",""
"24/01/2025 07:45:00 - 24/01/2025 08:00:00","BZN|FI","Without Sequence","54.39","",""
"24/01/2025 08:00:00 - 24/01/2025 08:15:00","BZN|FI","Without Sequence","67.08","",""
"24/01/2025 08:15:00 - 24/01/2025 08:30:00","BZN|FI","Without Sequence","67.08","",""
"24/01/2025 08:30:00 - 24/01/2025 08:45:00","BZN|FI","Without Sequence","67.08","",""
"24/01/2025 08:45:00 - 24/01/2025 09:00:00","BZN|FI","Without Sequence","67.08","",""
"24/01/2025 09:00:00 - 24/01/2025 09:15:00","BZN|FI","Without Sequence","53.63","",""
"24/01/2025 09:15:00 - 24/01/2025 09:30:00","BZN|FI","Without Sequence","53.63","",""
"24/01/2025 09:30:00 - 24/01/2025 09:45:00","BZN|FI","Without Sequence","53.63","",""
"24/01/2025 09:45:00 - 24/01/2025 10:00:00","BZN|FI","Without Sequence","53.63","",""
"24/01/2025 10:00:00 - 24/01/2025 10:15:00","BZN|FI","Without Sequence","47.19","",""
"24/01/2025 10:15:00 - 24/01/2025 10:30:00","BZN|FI","Without Sequence","47.19","",""
"24/01/2025 10:30:00 - 24/01/2025 10:45:00","BZN|FI","Without Sequence","47.19","",""
"24/01/2025 10:45:00 - 24/01/2025 11:00:00","BZN|FI","Without Sequence","47.19","",""
"24/01/2025 11:00:00 - 24/01/2025 11:15:00","BZN|FI","Without Sequence","42.54","",""
"24/01/2025 11:15:00 - 24/01/2025 11:30:00","BZN|FI","Without Sequence","42.54","",""
"24/01/2025 11:30:00 - 24/01/2025 11:45:00","BZN|FI","Without Sequence","42.54","",""
"24/01/2025 11:45:00 - 24/01/2025 12:00:00","BZN|FI","Without Sequence","42.54","",""
"24/01/2025 12:00:00 - 24/01/2025 12:15:00","BZN|FI","Without Sequence","44.93","",""
"24/01/2025 12:15:00 - 24/01/2025 12:30:00","BZN|FI","Without Sequence","44.93","",""
"24/01/2025 12:30:00 - 24/01/2025 12:45:00","BZN|FI","Without Sequence","44.93","",""
"24/01/2025 12:45:00 - 24/01/2025 13:00:00","BZN|FI","Without Sequence","44.93","",""
"24/01/2025 13:00:00 - 24/01/2025 13:15:00","BZN|FI","Without Sequence","35.33","",""
"24/01/2025 13:15:00 - 24/01/2025 13:30:00","BZN|FI","Without Sequence","35.33","",""
"24/01/2025 13:30:00 - 24/01/2025 13:45:00","BZN|FI","Without Sequence","35.33","",""
"24/01/2025 13:45:00 - 24/01/2025 14:00:00","BZN|FI","Without Sequence","35.33","",""
"24/01/2025 14:00:00 - 24/01/2025 14:15:00","BZN|FI","Without Sequence","32.67","",""
"24/01/2025 14:15:00 - 24/01/2025 14:30:00","BZN|FI","Without Sequence","32.67","",""
"24/01/2025 14:30:00 - 24/01/2025 14:45:00","BZN|FI","Without Sequence","32.67","",""
"24/01/2025 14:45:00 - 24/01/2025 15:00:00","BZN|FI","Without Sequence","32.67","",""
"24/01/2025 15:00:00 - 24/01/2025 15:15:00","BZN|FI","Without Sequence","28.55","",""
"24/01/2025 15:15:00 - 24/01/2025 15:30:00","BZN|FI","Without Sequence","28.55","",""
"24/01/2025 15:30:00 - 24/01/2025 15:45:00","BZN|FI","Without Sequence","28.55","",""
"24/01/2025 15:45:00 - 24/01/2025 16:00:00","BZN|FI","Without Sequence","28.55","",""
"24/01/2025 16:00:00 - 24/01/2025 16:15:00","BZN|FI","Without Sequence","26.96","",""
"24/01/2025 16:15:00 - 24/01/2025 16:30:00","BZN|FI","Without Sequence","26.96","",""
"24/01/2025 16:30:00 - 24/01/2025 16:45:00","BZN|FI","Without Sequence","26.96","",""
"24/01/2025 16:45:00 - 24/01/2025 17:00:00","BZN|FI","Without Sequence","26.96","",""
"24/01/2025 17:00:00 - 24/01/2025 17:15:00","BZN|FI","Without Sequence","23.72","",""
"24/01/2025 17:15:00 - 24/01/2025 17:30:00","BZN|FI","Without Sequence","23.72","",""
"24/01/2025 17:30:00 - 24/01/2025 17:45:00","BZN|FI","Without Sequence","23.72","",""
"24/01/2025 17:45:00 - 24/01/2025 18:00:00","BZN|FI","Without Sequence","23.72","",""
"24/01/2025 18:00:00 - 24/01/2025 18:15:00","BZN|FI","Without Sequence","22.10","",""
"24/01/2025 18:15:00 - 24/01/2025 18:30:00","BZN|FI","Without Sequence","22.10","",""
"24/01/2025 18:30:00 - 24/01/2025 18:45:00","BZN|FI","Without Sequence","22.10","",""
"24/01/2025 18:45:00 - 24/01/2025 19:00:00","BZN|FI","Without Sequence","22.10","",""
"24/01/2025 19:00:00 - 24/01/2025 19:15:00","BZN|FI","Without Sequence","20.05","",""
